Departamento;Municipio;División;Personas en hogares particulares;Sin servicio de energía eléctrica;No tiene;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;No sabe o no responde
52_Nariño;;Cabecera;2.779;36;28;2.313;385;6;0;0;0;11
52_Nariño;;Centro poblado;303;1;14;251;37;0;0;0;0;0
52_Nariño;;Rural disperso;3.100;96;62;2.757;183;0;0;0;0;2
52_Nariño;52317_Guachucal;Total;18.845;544;1.942;15.702;624;16;10;0;0;7
52_Nariño;;Cabecera;3.039;27;1.131;1.456;416;4;1;0;0;4
52_Nariño;;Centro poblado;1.869;38;34;1.760;31;6;0;0;0;0
52_Nariño;;Rural disperso;13.937;479;777;12.486;177;6;9;0;0;3
52_Nariño;52320_Guaitarilla;Total;10.774;76;5;10.254;426;6;7;0;0;0
52_Nariño;;Cabecera;4.058;6;3;3.682;363;4;0;0;0;0
52_Nariño;;Centro poblado;135;0;0;135;0;0;0;0;0;0
52_Nariño;;Rural disperso;6.581;70;2;6.437;63;2;7;0;0;0
52_Nariño;52323_Gualmatán;Total;6.290;126;6;3.838;2.299;19;0;0;0;2
52_Nariño;;Cabecera;2.881;19;0;1.430;1.419;12;0;0;0;1
52_Nariño;;Centro poblado;451;5;1;367;78;0;0;0;0;0
52_Nariño;;Rural disperso;2.958;102;5;2.041;802;7;0;0;0;1
52_Nariño;52352_Iles;Total;7.112;300;35;6.318;414;29;11;1;0;4
52_Nariño;;Cabecera;2.000;24;30;1.578;341;21;5;0;0;1
52_Nariño;;Centro poblado;261;2;1;246;9;3;0;0;0;0
52_Nariño;;Rural disperso;4.851;274;4;4.494;64;5;6;1;0;3
52_Nariño;52354_Imués;Total;6.351;85;1;5.566;662;33;0;0;0;4
52_Nariño;;Cabecera;882;1;0;800;81;0;0;0;0;0
52_Nariño;;Centro poblado;1.729;26;0;1.357;323;23;0;0;0;0
52_Nariño;;Rural disperso;3.740;58;1;3.409;258;10;0;0;0;4
52_Nariño;52356_Ipiales;Total;104.513;1.863;3.198;53.288;29.552;13.242;3.143;40;18;169
52_Nariño;;Cabecera;69.946;154;430;24.445;28.451;13.165;3.119;32;7;143
52_Nariño;;Centro poblado;7.288;71;131;6.568;468;29;7;0;0;14
52_Nariño;;Rural disperso;27.279;1.638;2.637;22.275;633;48;17;8;11;12
52_Nariño;52378_La Cruz;Total;16.661;53;107;15.162;1.297;23;10;0;0;9
52_Nariño;;Cabecera;7.549;15;93;6.114;1.292;23;5;0;0;7
52_Nariño;;Centro poblado;2.183;8;1;2.173;1;0;0;0;0;0
52_Nariño;;Rural disperso;6.929;30;13;6.875;4;0;5;0;0;2
52_Nariño;52381_La Florida;Total;9.047;221;66;7.201;1.531;12;14;2;0;0
52_Nariño;;Cabecera;1.816;20;2;1.230;559;3;0;2;0;0
52_Nariño;;Centro poblado;1.549;38;6;1.309;180;7;9;0;0;0
52_Nariño;;Rural disperso;5.682;163;58;4.662;792;2;5;0;0;0
52_Nariño;52385_La Llanada;Total;5.321;163;9;5.081;58;0;0;0;0;10
52_Nariño;;Cabecera;2.822;20;7;2.738;49;0;0;0;0;8
52_Nariño;;Centro poblado;491;3;0;483;3;0;0;0;0;2
52_Nariño;;Rural disperso;2.008;140;2;1.860;6;0;0;0;0;0
52_Nariño;52390_La Tola;Total;5.847;759;14;5.055;16;0;0;3;0;0
52_Nariño;;Cabecera;2.881;12;1;2.864;1;0;0;3;0;0
52_Nariño;;Centro poblado;776;19;0;752;5;0;0;0;0;0
52_Nariño;;Rural disperso;2.190;728;13;1.439;10;0;0;0;0;0
52_Nariño;52399_La Unión;Total;28.517;243;751;25.888;1.539;62;13;1;1;19
52_Nariño;;Cabecera;11.380;26;70;9.678;1.521;61;7;1;1;15
52_Nariño;;Centro poblado;1.336;5;0;1.330;1;0;0;0;0;0
52_Nariño;;Rural disperso;15.801;212;681;14.880;17;1;6;0;0;4
52_Nariño;52405_Leiva;Total;8.201;951;99;7.113;28;1;4;1;0;4
52_Nariño;;Cabecera;2.642;11;9;2.594;22;1;0;1;0;4
52_Nariño;;Centro poblado;1.118;30;51;1.037;0;0;0;0;0;0
52_Nariño;;Rural disperso;4.441;910;39;3.482;6;0;4;0;0;0
52_Nariño;52411_Linares;Total;8.949;93;80;7.994;756;6;3;0;5;12
52_Nariño;;Cabecera;1.894;1;0;1.299;576;6;0;0;5;7
52_Nariño;;Centro poblado;1.595;7;4;1.472;106;0;3;0;0;3
52_Nariño;;Rural disperso;5.460;85;76;5.223;74;0;0;0;0;2
52_Nariño;52418_Los Andes;Total;8.683;278;74;7.821;496;12;0;0;0;2
52_Nariño;;Cabecera;4.045;4;6;3.542;481;10;0;0;0;2
52_Nariño;;Rural disperso;4.638;274;68;4.279;15;2;0;0;0;0
52_Nariño;52427_Magüí;Total;18.255;9.048;3.579;5.583;10;31;0;0;0;4
52_Nariño;;Cabecera;6.610;200;1.520;4.849;10;27;0;0;0;4
52_Nariño;;Centro poblado;1.909;1.797;91;21;0;0;0;0;0;0
52_Nariño;;Rural disperso;9.736;7.051;1.968;713;0;4;0;0;0;0
52_Nariño;52435_Mallama;Total;7.972;278;101;7.291;285;0;8;0;0;9
52_Nariño;;Cabecera;1.140;0;3;1.101;28;0;8;0;0;0
52_Nariño;;Centro poblado;2.060;32;39;1.850;139;0;0;0;0;0
52_Nariño;;Rural disperso;4.772;246;59;4.340;118;0;0;0;0;9
52_Nariño;52473_Mosquera;Total;10.202;6.232;102;3.810;44;13;0;0;0;1
52_Nariño;;Cabecera;5.055;1.230;90;3.701;27;7;0;0;0;0
52_Nariño;;Centro poblado;2.628;2.609;0;14;4;0;0;0;0;1
52_Nariño;;Rural disperso;2.519;2.393;12;95;13;6;0;0;0;0
52_Nariño;52480_Nariño;Total;4.007;35;3;2.969;957;23;13;0;0;7
52_Nariño;;Cabecera;2.610;14;1;1.760;804;16;13;0;0;2
52_Nariño;;Rural disperso;1.397;21;2;1.209;153;7;0;0;0;5
52_Nariño;52490_Olaya Herrera;Total;21.356;11.764;1.093;8.041;413;16;7;0;0;22
52_Nariño;;Cabecera;10.067;1.454;395;7.784;398;16;7;0;0;13
52_Nariño;;Centro poblado;2.057;1.631;284;133;3;0;0;0;0;6
52_Nariño;;Rural disperso;9.232;8.679;414;124;12;0;0;0;0;3
52_Nariño;52506_Ospina;Total;6.488;55;1;5.894;527;3;0;0;0;8
52_Nariño;;Cabecera;1.896;7;1;1.696;189;2;0;0;0;1
52_Nariño;;Centro poblado;421;9;0;392;20;0;0;0;0;0
52_Nariño;;Rural disperso;4.171;39;0;3.806;318;1;0;0;0;7
52_Nariño;52520_Francisco Pizarro;Total;7.430;2.181;17;5.192;32;2;1;1;0;4
52_Nariño;;Cabecera;4.754;240;17;4.470;22;1;1;1;0;2
52_Nariño;;Centro poblado;482;38;0;439;5;0;0;0;0;0
52_Nariño;;Rural disperso;2.194;1.903;0;283;5;1;0;0;0;2
52_Nariño;52540_Policarpa;Total;8.149;57;91;7.927;53;6;0;0;4;11
52_Nariño;;Cabecera;2.521;0;6;2.493;16;0;0;0;4;2
52_Nariño;;Centro poblado;2.676;2;22;2.607;35;6;0;0;0;4
52_Nariño;;Rural disperso;2.952;55;63;2.827;2;0;0;0;0;5
52_Nariño;52560_Potosí;Total;10.179;44;255;7.911;1.903;57;0;1;0;8
52_Nariño;;Cabecera;2.038;3;80;964;954;36;0;1;0;0
52_Nariño;;Centro poblado;192;0;0;151;36;5;0;0;0;0
52_Nariño;;Rural disperso;7.949;41;175;6.796;913;16;0;0;0;8
52_Nariño;52565_Providencia;Total;4.619;81;3;4.431;97;1;0;0;0;6
52_Nariño;;Cabecera;1.269;21;3;1.148;90;1;0;0;0;6
52_Nariño;;Centro poblado;114;0;0;114;0;0;0;0;0;0
52_Nariño;;Rural disperso;3.236;60;0;3.169;7;0;0;0;0;0
52_Nariño;52573_Puerres;Total;8.429;141;167;7.435;657;9;0;0;0;20
52_Nariño;;Cabecera;3.409;0;62;2.817;515;6;0;0;0;9
52_Nariño;;Centro poblado;1.612;29;1;1.526;51;0;0;0;0;5
52_Nariño;;Rural disperso;3.408;112;104;3.092;91;3;0;0;0;6
52_Nariño;52585_Pupiales;Total;16.431;88;188;11.722;4.313;95;8;0;2;15
52_Nariño;;Cabecera;5.498;12;13;2.884;2.483;86;8;0;2;10
52_Nariño;;Centro poblado;1.131;5;7;932;187;0;0;0;0;0
52_Nariño;;Rural disperso;9.802;71;168;7.906;1.643;9;0;0;0;5
52_Nariño;52612_Ricaurte;Total;18.067;8.087;43;9.818;99;2;0;0;0;18
52_Nariño;;Cabecera;2.109;34;6;2.006;55;2;0;0;0;6
52_Nariño;;Centro poblado;1.800;52;18;1.706;13;0;0;0;0;11
52_Nariño;;Rural disperso;14.158;8.001;19;6.106;31;0;0;0;0;1
52_Nariño;52621_Roberto Payán;Total;10.473;6.394;47;3.957;70;4;0;0;0;1
52_Nariño;;Cabecera;2.298;78;30;2.150;35;4;0;0;0;1
52_Nariño;;Centro poblado;1.459;630;8;819;2;0;0;0;0;0
52_Nariño;;Rural disperso;6.716;5.686;9;988;33;0;0;0;0;0
52_Nariño;52678_Samaniego;Total;23.697;2.752;450;18.300;2.080;99;2;2;0;12
52_Nariño;;Cabecera;7.800;74;175;5.524;1.914;99;2;2;0;10
52_Nariño;;Centro poblado;1.478;172;14;1.235;57;0;0;0;0;0
52_Nariño;;Rural disperso;14.419;2.506;261;11.541;109;0;0;0;0;2
52_Nariño;52683_Sandoná;Total;18.837;108;17;14.678;3.855;157;7;0;0;15
52_Nariño;;Cabecera;9.240;21;8;5.623;3.417;156;4;0;0;11
52_Nariño;;Centro poblado;3.529;7;4;3.394;123;1;0;0;0;0
52_Nariño;;Rural disperso;6.068;80;5;5.661;315;0;3;0;0;4
52_Nariño;52685_San Bernardo;Total;8.874;112;4;8.503;241;1;0;0;0;13
52_Nariño;;Cabecera;2.497;7;4;2.275;200;0;0;0;0;11
52_Nariño;;Centro poblado;76;0;0;76;0;0;0;0;0;0
52_Nariño;;Rural disperso;6.301;105;0;6.152;41;1;0;0;0;2
52_Nariño;52687_San Lorenzo;Total;16.626;246;538;15.272;525;3;12;0;0;30
52_Nariño;;Cabecera;1.977;3;29;1.483;454;1;0;0;0;7
52_Nariño;;Centro poblado;1.271;10;49;1.191;15;2;4;0;0;0
52_Nariño;;Rural disperso;13.378;233;460;12.598;56;0;8;0;0;23
52_Nariño;52693_San Pablo;Total;12.905;172;37;12.259;410;16;0;0;3;8
52_Nariño;;Cabecera;3.662;9;21;3.209;396;16;0;0;3;8
52_Nariño;;Centro poblado;1.104;0;4;1.097;3;0;0;0;0;0
52_Nariño;;Rural disperso;8.139;163;12;7.953;11;0;0;0;0;0
52_Nariño;52694_San Pedro De Cartago;Total;6.572;112;4;6.402;54;0;0;0;0;0
52_Nariño;;Cabecera;784;0;4;735;45;0;0;0;0;0
52_Nariño;;Centro poblado;60;0;0;60;0;0;0;0;0;0
52_Nariño;;Rural disperso;5.728;112;0;5.607;9;0;0;0;0;0
52_Nariño;52696_Santa Bárbara;Total;8.989;5.839;606;2.487;31;5;3;0;0;18
52_Nariño;;Cabecera;3.152;172;563;2.373;22;5;3;0;0;14
52_Nariño;;Centro poblado;1.111;1.094;4;13;0;0;0;0;0;0
52_Nariño;;Rural disperso;4.726;4.573;39;101;9;0;0;0;0;4
52_Nariño;52699_Santacruz;Total;9.869;2.554;125;6.997;181;3;7;0;0;2
52_Nariño;;Cabecera;1.525;4;37;1.314;161;3;4;0;0;2
52_Nariño;;Centro poblado;287;3;16;255;13;0;0;0;0;0
52_Nariño;;Rural disperso;8.057;2.547;72;5.428;7;0;3;0;0;0
52_Nariño;52720_Sapuyes;Total;6.894;66;121;6.201;504;0;0;0;0;2
52_Nariño;;Cabecera;1.425;4;8;1.228;183;0;0;0;0;2
52_Nariño;;Centro poblado;1.078;1;3;931;143;0;0;0;0;0
52_Nariño;;Rural disperso;4.391;61;110;4.042;178;0;0;0;0;0
52_Nariño;52786_Taminango;Total;15.412;300;239;13.916;883;36;19;1;0;18
52_Nariño;;Cabecera;3.658;17;40;2.983;599;9;0;1;0;9
52_Nariño;;Centro poblado;4.730;94;69;4.300;221;27;15;0;0;4
52_Nariño;;Rural disperso;7.024;189;130;6.633;63;0;4;0;0;5
52_Nariño;52788_Tangua;Total;10.331;109;35;8.350;1.802;15;8;0;0;12
52_Nariño;;Cabecera;2.746;11;6;2.283;424;15;3;0;0;4
52_Nariño;;Centro poblado;330;0;4;326;0;0;0;0;0;0
52_Nariño;;Rural disperso;7.255;98;25;5.741;1.378;0;5;0;0;8
52_Nariño;52835_San Andrés De Tumaco;Total;134.862;28.305;1.288;102.108;2.484;408;109;17;2;141
52_Nariño;;Cabecera;73.428;1.509;356;69.126;1.877;357;102;16;1;84
52_Nariño;;Centro poblado;27.792;6.866;558;19.853;468;23;6;0;1;17
52_Nariño;;Rural disperso;33.642;19.930;374;13.129;139;28;1;1;0;40
52_Nariño;52838_Túquerres;Total;41.909;1.075;1.397;34.363;4.556;450;19;3;0;46
52_Nariño;;Cabecera;16.882;27;29;12.180;4.158;444;10;3;0;31
52_Nariño;;Centro poblado;3.632;44;74;3.330;180;0;4;0;0;0
52_Nariño;;Rural disperso;21.395;1.004;1.294;18.853;218;6;5;0;0;15
52_Nariño;52885_Yacuanquer;Total;10.579;199;4;9.846;495;12;10;2;0;11
52_Nariño;;Cabecera;3.316;24;1;2.975;294;7;9;0;0;6
52_Nariño;;Centro poblado;600;14;0;547;39;0;0;0;0;0
52_Nariño;;Rural disperso;6.663;161;3;6.324;162;5;1;2;0;5
54_Norte de Santander;54001_San José De Cúcuta;Total;624.729;7.870;1.709;229.221;259.608;83.235;36.696;5.167;764;459
54_Norte de Santander;;Cabecera;602.551;6.073;1.052;220.836;248.447;83.124;36.675;5.160;764;420
54_Norte de Santander;;Centro poblado;14.764;630;317;5.503;8.195;86;16;3;0;14
54_Norte de Santander;;Rural disperso;7.414;1.167;340;2.882;2.966;25;5;4;0;25
54_Norte de Santander;54003_Ábrego;Total;30.118;2.151;20;18.468;9.402;43;22;3;0;9
54_Norte de Santander;;Cabecera;15.395;12;7;7.358;7.951;43;12;3;0;9
54_Norte de Santander;;Centro poblado;72;0;0;58;14;0;0;0;0;0
54_Norte de Santander;;Rural disperso;14.651;2.139;13;11.052;1.437;0;10;0;0;0
54_Norte de Santander;54051_Arboledas;Total;8.102;670;22;2.471;4.923;8;0;1;0;7
54_Norte de Santander;;Cabecera;2.050;21;3;715;1.303;2;0;1;0;5
54_Norte de Santander;;Centro poblado;304;15;0;49;234;6;0;0;0;0
54_Norte de Santander;;Rural disperso;5.748;634;19;1.707;3.386;0;0;0;0;2
54_Norte de Santander;54099_Bochalema;Total;6.867;112;9;627;5.751;346;11;0;0;11
54_Norte de Santander;;Cabecera;2.560;11;9;233;1.955;331;10;0;0;11
54_Norte de Santander;;Centro poblado;2.206;29;0;157;2.010;9;1;0;0;0
54_Norte de Santander;;Rural disperso;2.101;72;0;237;1.786;6;0;0;0;0
54_Norte de Santander;54109_Bucarasica;Total;4.698;588;3;2.132;1.950;11;0;7;0;7
54_Norte de Santander;;Cabecera;416;6;1;214;186;9;0;0;0;0
54_Norte de Santander;;Centro poblado;578;38;0;132;403;0;0;5;0;0
54_Norte de Santander;;Rural disperso;3.704;544;2;1.786;1.361;2;0;2;0;7
54_Norte de Santander;54125_Cácota;Total;2.723;177;0;1.775;760;5;0;3;0;3
54_Norte de Santander;;Cabecera;868;34;0;566;257;5;0;3;0;3
54_Norte de Santander;;Rural disperso;1.855;143;0;1.209;503;0;0;0;0;0
54_Norte de Santander;54128_Cáchira;Total;8.642;196;17;2.968;5.430;12;13;1;0;5
54_Norte de Santander;;Cabecera;1.536;4;0;69;1.441;9;8;0;0;5
54_Norte de Santander;;Centro poblado;1.251;2;3;288;954;3;1;0;0;0
54_Norte de Santander;;Rural disperso;5.855;190;14;2.611;3.035;0;4;1;0;0
54_Norte de Santander;54172_Chinácota;Total;15.956;251;56;3.838;9.416;2.138;227;0;5;25
54_Norte de Santander;;Cabecera;10.795;59;46;3.017;5.500;1.961;191;0;5;16
54_Norte de Santander;;Centro poblado;685;3;0;61;531;83;7;0;0;0
54_Norte de Santander;;Rural disperso;4.476;189;10;760;3.385;94;29;0;0;9
54_Norte de Santander;54174_Chitagá;Total;10.554;1.138;7;4.093;5.292;10;9;0;0;5
54_Norte de Santander;;Cabecera;4.302;119;3;1.902;2.262;6;9;0;0;1
54_Norte de Santander;;Centro poblado;406;11;0;97;298;0;0;0;0;0
54_Norte de Santander;;Rural disperso;5.846;1.008;4;2.094;2.732;4;0;0;0;4
54_Norte de Santander;54206_Convención;Total;17.879;2.353;198;9.978;4.962;380;3;0;0;5
54_Norte de Santander;;Cabecera;7.279;329;70;3.833;2.662;378;3;0;0;4
54_Norte de Santander;;Centro poblado;1.160;44;1;599;516;0;0;0;0;0
54_Norte de Santander;;Rural disperso;9.440;1.980;127;5.546;1.784;2;0;0;0;1
54_Norte de Santander;54223_Cucutilla;Total;7.648;941;21;4.175;2.497;9;1;0;0;4
54_Norte de Santander;;Cabecera;1.478;27;14;279;1.150;6;1;0;0;1
54_Norte de Santander;;Centro poblado;234;9;2;154;69;0;0;0;0;0
54_Norte de Santander;;Rural disperso;5.936;905;5;3.742;1.278;3;0;0;0;3
54_Norte de Santander;54239_Durania;Total;4.367;234;0;1.942;1.859;324;0;0;0;8
54_Norte de Santander;;Cabecera;2.167;25;0;685;1.133;323;0;0;0;1
54_Norte de Santander;;Centro poblado;309;16;0;229;64;0;0;0;0;0
54_Norte de Santander;;Rural disperso;1.891;193;0;1.028;662;1;0;0;0;7
54_Norte de Santander;54245_El Carmen;Total;11.959;2.533;20;7.115;2.253;13;15;0;7;3
54_Norte de Santander;;Cabecera;2.075;60;0;881;1.119;3;7;0;4;1
54_Norte de Santander;;Centro poblado;2.610;79;5;1.585;930;4;4;0;3;0
54_Norte de Santander;;Rural disperso;7.274;2.394;15;4.649;204;6;4;0;0;2
54_Norte de Santander;54250_El Tarra;Total;18.986;3.412;191;10.917;4.431;28;0;0;0;7
54_Norte de Santander;;Cabecera;8.227;499;35;5.451;2.218;23;0;0;0;1
54_Norte de Santander;;Centro poblado;1.355;223;86;284;758;4;0;0;0;0
54_Norte de Santander;;Rural disperso;9.404;2.690;70;5.182;1.455;1;0;0;0;6
54_Norte de Santander;54261_El Zulia;Total;25.999;1.956;18;7.398;15.166;1.427;19;0;2;13
54_Norte de Santander;;Cabecera;16.095;296;10;5.158;9.175;1.422;19;0;2;13
54_Norte de Santander;;Centro poblado;2.437;265;4;1.133;1.035;0;0;0;0;0
54_Norte de Santander;;Rural disperso;7.467;1.395;4;1.107;4.956;5;0;0;0;0
54_Norte de Santander;54313_Gramalote;Total;5.915;173;173;3.142;2.410;8;3;0;0;6
54_Norte de Santander;;Cabecera;1.742;0;2;851;880;4;3;0;0;2
54_Norte de Santander;;Centro poblado;218;10;1;140;67;0;0;0;0;0
54_Norte de Santander;;Rural disperso;3.955;163;170;2.151;1.463;4;0;0;0;4
54_Norte de Santander;54344_Hacarí;Total;9.622;492;8;7.285;1.820;3;0;0;0;14
54_Norte de Santander;;Cabecera;1.198;2;1;489;698;1;0;0;0;7
54_Norte de Santander;;Centro poblado;463;14;0;300;149;0;0;0;0;0
54_Norte de Santander;;Rural disperso;7.961;476;7;6.496;973;2;0;0;0;7
54_Norte de Santander;54347_Herrán;Total;4.689;263;14;146;4.219;25;0;0;0;22
54_Norte de Santander;;Cabecera;1.105;26;13;63;973;17;0;0;0;13
54_Norte de Santander;;Rural disperso;3.584;237;1;83;3.246;8;0;0;0;9
54_Norte de Santander;54377_Labateca;Total;5.538;277;0;806;4.426;26;3;0;0;0
54_Norte de Santander;;Cabecera;1.592;4;0;452;1.111;22;3;0;0;0
54_Norte de Santander;;Rural disperso;3.946;273;0;354;3.315;4;0;0;0;0
54_Norte de Santander;54385_La Esperanza;Total;11.040;337;13;9.170;1.377;97;27;0;0;19
54_Norte de Santander;;Cabecera;1.549;23;0;1.245;264;3;4;0;0;10
54_Norte de Santander;;Centro poblado;3.796;76;7;3.483;213;11;6;0;0;0
54_Norte de Santander;;Rural disperso;5.695;238;6;4.442;900;83;17;0;0;9
54_Norte de Santander;54398_La Playa;Total;7.146;267;0;4.357;2.516;6;0;0;0;0
54_Norte de Santander;;Cabecera;710;0;0;238;472;0;0;0;0;0
54_Norte de Santander;;Centro poblado;602;0;0;348;254;0;0;0;0;0
54_Norte de Santander;;Rural disperso;5.834;267;0;3.771;1.790;6;0;0;0;0
54_Norte de Santander;54405_Los Patios;Total;81.112;820;53;9.618;55.472;11.027;1.465;1.991;585;81
54_Norte de Santander;;Cabecera;78.550;655;28;8.867;53.936;10.951;1.460;1.991;585;77
54_Norte de Santander;;Centro poblado;1.176;40;6;150;920;55;4;0;0;1
54_Norte de Santander;;Rural disperso;1.386;125;19;601;616;21;1;0;0;3
54_Norte de Santander;54418_Lourdes;Total;3.602;148;0;1.856;1.575;14;0;0;0;9
54_Norte de Santander;;Cabecera;1.787;9;0;1.080;675;14;0;0;0;9
54_Norte de Santander;;Rural disperso;1.815;139;0;776;900;0;0;0;0;0
54_Norte de Santander;54480_Mutiscua;Total;3.891;90;1;871;2.919;3;5;0;0;2
54_Norte de Santander;;Cabecera;732;8;1;55;658;3;5;0;0;2
54_Norte de Santander;;Centro poblado;303;0;0;77;226;0;0;0;0;0
54_Norte de Santander;;Rural disperso;2.856;82;0;739;2.035;0;0;0;0;0
54_Norte de Santander;54498_Ocaña;Total;110.671;1.497;130;62.124;31.839;12.296;2.696;25;6;58
54_Norte de Santander;;Cabecera;99.442;940;98;53.974;29.383;12.274;2.694;25;6;48
54_Norte de Santander;;Centro poblado;2.131;27;6;1.654;443;1;0;0;0;0
54_Norte de Santander;;Rural disperso;9.098;530;26;6.496;2.013;21;2;0;0;10
54_Norte de Santander;54518_Pamplona;Total;44.805;262;15;14.390;16.839;11.062;2.128;24;8;77
54_Norte de Santander;;Cabecera;40.969;126;14;11.886;15.666;11.047;2.126;24;8;72
54_Norte de Santander;;Rural disperso;3.836;136;1;2.504;1.173;15;2;0;0;5
54_Norte de Santander;54520_Pamplonita;Total;4.929;129;2;1.190;3.547;51;0;0;0;10
54_Norte de Santander;;Cabecera;971;15;2;270;658;22;0;0;0;4
54_Norte de Santander;;Centro poblado;452;10;0;84;358;0;0;0;0;0
54_Norte de Santander;;Rural disperso;3.506;104;0;836;2.531;29;0;0;0;6
54_Norte de Santander;54553_Puerto Santander;Total;8.139;62;13;2.427;5.619;4;0;1;0;13
54_Norte de Santander;;Cabecera;7.686;9;8;2.284;5.374;3;0;1;0;7
54_Norte de Santander;;Centro poblado;69;2;0;4;63;0;0;0;0;0
54_Norte de Santander;;Rural disperso;384;51;5;139;182;1;0;0;0;6
54_Norte de Santander;54599_Ragonvalia;Total;5.381;272;2;357;4.723;2;9;0;0;16
54_Norte de Santander;;Cabecera;2.831;53;1;282;2.469;2;9;0;0;15
54_Norte de Santander;;Centro poblado;99;10;0;0;89;0;0;0;0;0
54_Norte de Santander;;Rural disperso;2.451;209;1;75;2.165;0;0;0;0;1
54_Norte de Santander;54660_Salazar;Total;8.724;303;151;5.081;3.074;101;6;0;2;6
54_Norte de Santander;;Cabecera;3.708;26;8;2.176;1.408;80;2;0;2;6
54_Norte de Santander;;Centro poblado;587;25;4;234;321;1;2;0;0;0
54_Norte de Santander;;Rural disperso;4.429;252;139;2.671;1.345;20;2;0;0;0
54_Norte de Santander;54670_San Calixto;Total;9.915;1.200;30;8.563;115;6;0;0;0;1
54_Norte de Santander;;Cabecera;1.753;36;9;1.662;40;6;0;0;0;0
54_Norte de Santander;;Centro poblado;708;13;9;664;22;0;0;0;0;0
54_Norte de Santander;;Rural disperso;7.454;1.151;12;6.237;53;0;0;0;0;1
54_Norte de Santander;54673_San Cayetano;Total;6.677;355;44;4.089;2.169;8;6;0;0;6
54_Norte de Santander;;Cabecera;2.248;54;6;827;1.344;7;4;0;0;6
54_Norte de Santander;;Centro poblado;3.485;212;20;2.530;721;0;2;0;0;0
54_Norte de Santander;;Rural disperso;944;89;18;732;104;1;0;0;0;0
54_Norte de Santander;54680_Santiago;Total;3.079;233;30;496;2.285;30;3;2;0;0
54_Norte de Santander;;Cabecera;1.730;7;0;228;1.466;27;0;2;0;0
54_Norte de Santander;;Rural disperso;1.349;226;30;268;819;3;3;0;0;0
54_Norte de Santander;54720_Sardinata;Total;21.159;5.756;29;12.704;2.616;29;1;0;1;23
54_Norte de Santander;;Cabecera;9.183;102;6;7.146;1.885;28;1;0;1;14
54_Norte de Santander;;Centro poblado;831;40;0;726;65;0;0;0;0;0
54_Norte de Santander;;Rural disperso;11.145;5.614;23;4.832;666;1;0;0;0;9
54_Norte de Santander;54743_Silos;Total;5.713;115;0;1.491;4.098;5;4;0;0;0
54_Norte de Santander;;Cabecera;840;7;0;156;672;5;0;0;0;0
54_Norte de Santander;;Centro poblado;1.302;18;0;315;969;0;0;0;0;0
54_Norte de Santander;;Rural disperso;3.571;90;0;1.020;2.457;0;4;0;0;0
54_Norte de Santander;54800_Teorama;Total;12.710;1.565;54;10.068;1.016;4;0;0;0;3
54_Norte de Santander;;Cabecera;2.409;52;14;1.773;564;3;0;0;0;3
54_Norte de Santander;;Centro poblado;2.085;37;7;1.992;49;0;0;0;0;0
54_Norte de Santander;;Rural disperso;8.216;1.476;33;6.303;403;1;0;0;0;0
54_Norte de Santander;54810_Tibú;Total;51.144;14.141;658;12.907;23.102;302;4;6;3;21
54_Norte de Santander;;Cabecera;18.960;1.102;160;7.017;10.364;301;4;2;3;7
54_Norte de Santander;;Centro poblado;11.972;1.861;168;2.152;7.788;1;0;0;0;2
54_Norte de Santander;;Rural disperso;20.212;11.178;330;3.738;4.950;0;0;4;0;12
54_Norte de Santander;54820_Toledo;Total;14.763;2.317;259;1.188;10.302;655;17;1;1;23
54_Norte de Santander;;Cabecera;4.783;20;7;593;3.487;642;17;1;1;15
54_Norte de Santander;;Centro poblado;940;18;30;158;732;0;0;0;0;2
54_Norte de Santander;;Rural disperso;9.040;2.279;222;437;6.083;13;0;0;0;6
54_Norte de Santander;54871_Villa Caro;Total;4.602;100;5;1.880;2.577;33;3;0;0;4
54_Norte de Santander;;Cabecera;1.878;13;5;95;1.725;33;3;0;0;4
54_Norte de Santander;;Rural disperso;2.724;87;0;1.785;852;0;0;0;0;0
54_Norte de Santander;54874_Villa Del Rosario;Total;93.550;1.280;113;44.540;26.064;17.156;4.141;172;11;73
54_Norte de Santander;;Cabecera;91.031;1.248;60;43.083;25.209;17.043;4.141;172;11;64
54_Norte de Santander;;Centro poblado;1.630;19;29;1.005;544;25;0;0;0;8
54_Norte de Santander;;Rural disperso;889;13;24;452;311;88;0;0;0;1
63_Quindio;63001_Armenia;Total;273.769;2.129;758;71.419;75.437;78.291;21.641;20.605;2.984;505
63_Quindio;;Cabecera;266.733;2.108;644;69.781;73.122;77.058;20.696;20.108;2.753;463
63_Quindio;;Centro poblado;2.581;15;32;347;574;382;590;430;192;19
63_Quindio;;Rural disperso;4.455;6;82;1.291;1.741;851;355;67;39;23
63_Quindio;63111_Buenavista;Total;2.681;72;140;997;1.341;115;6;0;0;10
63_Quindio;;Cabecera;1.179;4;2;244;859;59;2;0;0;9
63_Quindio;;Centro poblado;172;8;3;91;58;12;0;0;0;0
63_Quindio;;Rural disperso;1.330;60;135;662;424;44;4;0;0;1
63_Quindio;63130_Calarcá;Total;69.366;543;786;14.899;35.357;14.513;2.882;281;8;97
63_Quindio;;Cabecera;53.823;376;591;7.275;29.115;13.648;2.578;162;0;78
